First Flight ID,Second Flight ID,Passengers
7028622,7029229,2
7028703,7029229,2
7028731,7029229,3
7028745,7029229,2
7028832,7029229,1
7028929,7029229,1
7029088,7029229,1
7029134,7029229,1
7029136,7029229,2
7029139,7029229,2
7034715,7029229,1
7035171,7029229,1
7035779,7029229,2
7036425,7029229,2
7037714,7029229,4
7037947,7029229,4
7039575,7029229,5
7042100,7029229,1
7042276,7029229,1
7044874,7029229,2
7044987,7029229,2
7045040,7029229,1
7047295,7029229,2
7048318,7029229,1
7048376,7029229,1
7048459,7029229,1
7050106,7029229,2
7050926,7029229,1
7053763,7029229,2
7054475,7029229,1
7055888,7029229,1
6872564,7029230,3
6922309,7029230,1
7028168,7029230,1
7028213,7029230,1
7028224,7029230,1
7028263,7029230,3
7028327,7029230,3
7028344,7029230,1
7028376,7029230,1
7028414,7029230,1
7028475,7029230,1
7028498,7029230,3
7028512,7029230,1
7028558,7029230,1
7028631,7029230,1
7028640,7029230,2
7028672,7029230,4
7028716,7029230,1
7028772,7029230,1
7028775,7029230,2
7028781,7029230,3
7028788,7029230,1
7028917,7029230,2
7028921,7029230,1
7028946,7029230,3
7028955,7029230,7
7029078,7029230,1
7029094,7029230,3
7029130,7029230,1
7029199,7029230,1
7029218,7029230,1
7029309,7029230,1
7032678,7029230,2
7033977,7029230,1
7036394,7029230,1
7037395,7029230,1
7039713,7029230,1
7040838,7029230,2
7041093,7029230,1
7041665,7029230,2
7042334,7029230,2
7042960,7029230,1
7053558,7029230,1
7056033,7029230,1
7056534,7029230,1
6824150,7029231,1
6824154,7029231,1
6824158,7029231,5
6984896,7029231,3
6984900,7029231,1
7096238,7029231,1
7096827,7029231,2
7097161,7029231,2
7097471,7029231,1
7211883,7029233,1
7240155,7029233,1
6922321,7029234,1
7028165,7029234,1
7028168,7029234,3
7028339,7029234,3
7028343,7029234,3
7028348,7029234,1
7028350,7029234,4
7028393,7029234,1
7028421,7029234,6
7028640,7029234,1
7028685,7029234,3
7028775,7029234,1
7028781,7029234,1
7028876,7029234,2
7028955,7029234,4
7029069,7029234,5
7029097,7029234,1
7029098,7029234,1
7029146,7029234,1
7029214,7029234,2
7029233,7029234,3
7034579,7029234,1
7036394,7029234,1
7037386,7029234,1
7040460,7029234,1
7041888,7029234,1
7041985,7029234,1
7046544,7029234,1
7049882,7029234,1
7051209,7029234,1
7052295,7029234,1
7054845,7029234,1
7055019,7029234,1
7055306,7029234,1
7055587,7029234,4
6824016,7029235,1
6872681,7029235,1
7029126,7029235,2
7152268,7029235,1
7152507,7029235,2
7158987,7029235,2
7164638,7029235,1
7165285,7029235,1
7166459,7029235,2
7171172,7029235,1
7173763,7029235,1
7178124,7029235,1
7179832,7029235,1
7193437,7029235,1
6824123,7029236,3
6922479,7029236,5
6922500,7029236,1
6922507,7029236,2
6922525,7029236,1
6922538,7029236,2
6922539,7029236,1
6922564,7029236,1
6922583,7029236,4
6922597,7029236,1
6922608,7029236,1
6922619,7029236,1
6922625,7029236,2
6922636,7029236,1
6922648,7029236,1
6922656,7029236,1
6922664,7029236,3
6922666,7029236,3
6922689,7029236,1
6922704,7029236,4
6922715,7029236,5
6922748,7029236,1
6922761,7029236,4
6922771,7029236,4
6922773,7029236,3
6922820,7029236,2
6922838,7029236,3
7028244,7029236,6
7028381,7029236,4
7028552,7029236,5
7028597,7029236,10
7028610,7029236,6
7028657,7029236,2
7028680,7029236,2
7028737,7029236,7
7028798,7029236,2
7028873,7029236,2
7028960,7029236,7
7028998,7029236,3
7029148,7029236,7
6922305,7029238,4
7028145,7029238,1
7028237,7029238,4
7028248,7029238,1
7028281,7029238,1
7028285,7029238,1
7028383,7029238,1
7028438,7029238,3
7028442,7029238,1
7028448,7029238,2
7028495,7029238,3
7028497,7029238,1
7028541,7029238,2
7028542,7029238,2
7028570,7029238,1
7028589,7029238,7
7028677,7029238,4
7028729,7029238,3
7028765,7029238,2
7028785,7029238,2
7028819,7029238,1
7028827,7029238,1
7028875,7029238,4
7028887,7029238,2
7028889,7029238,4
7028909,7029238,3
7028927,7029238,1
7028929,7029238,1
7028986,7029238,1
7029038,7029238,5
7029046,7029238,1
7029089,7029238,1
7029165,7029238,1
7029293,7029238,2
7033291,7029238,1
7034334,7029238,2
7037281,7029238,7
7039441,7029238,1
7040342,7029238,2
7040676,7029238,5
7047012,7029238,1
7047403,7029238,2
7047798,7029238,1
7047852,7029238,2
7048262,7029238,1
7050106,7029238,1
7051037,7029238,3
7051536,7029238,1
7051844,7029238,2
7053304,7029238,1
7054444,7029238,2
7054981,7029238,1
7056316,7029238,1
7056391,7029238,1
7056887,7029238,1
7057182,7029238,1
6922305,7029241,2
6922317,7029241,1
6922319,7029241,1
7028088,7029241,6
7028089,7029241,1
7028114,7029241,1
7028134,7029241,3
7028140,7029241,1
7028145,7029241,1
7028185,7029241,3
7028193,7029241,2
7028196,7029241,2
7028200,7029241,3
7028205,7029241,2
7028248,7029241,1
7028285,7029241,1
7028360,7029241,2
7028462,7029241,2
7028477,7029241,6
7028497,7029241,3
7028506,7029241,3
7028541,7029241,4
7028545,7029241,1
7028589,7029241,3
7028615,7029241,2
7028644,7029241,2
7028654,7029241,2
7028693,7029241,4
7028736,7029241,3
7028751,7029241,1
7028765,7029241,4
7028785,7029241,1
7028821,7029241,10
7028827,7029241,1
7028856,7029241,3
7028889,7029241,3
7028909,7029241,2
7028919,7029241,2
7028927,7029241,3
7028929,7029241,1
7028933,7029241,7
7028963,7029241,1
7028984,7029241,2
7028986,7029241,1
7029002,7029241,5
7029032,7029241,2
7029038,7029241,6
7029061,7029241,2
7029065,7029241,1
7029128,7029241,1
7029161,7029241,4
7029192,7029241,3
7029263,7029241,2
7029293,7029241,3
7029318,7029241,4
7032919,7029241,1
7033637,7029241,2
7034334,7029241,1
7034689,7029241,1
7035088,7029241,1
7035283,7029241,3
7035911,7029241,2
7036741,7029241,3
7037001,7029241,2
7037281,7029241,1
7037977,7029241,1
7038706,7029241,2
7038890,7029241,2
7039272,7029241,1
7039441,7029241,2
7039495,7029241,1
7040402,7029241,2
7040603,7029241,1
7042209,7029241,2
7045247,7029241,1
7045416,7029241,2
7046568,7029241,4
7047403,7029241,7
7047449,7029241,1
7049235,7029241,4
7049404,7029241,2
7049514,7029241,2
7051844,7029241,1
7052614,7029241,1
7054444,7029241,3
7054521,7029241,3
7054637,7029241,1
7056316,7029241,1
7057182,7029241,6
6922283,7029243,2
6922287,7029243,1
7028172,7029243,1
7028198,7029243,3
7028202,7029243,1
7028223,7029243,2
7028227,7029243,3
7028241,7029243,2
7028270,7029243,1
7028297,7029243,1
7028339,7029243,8
7028341,7029243,4
7028348,7029243,1
7028368,7029243,3
7028377,7029243,1
7028399,7029243,1
7028421,7029243,4
7028466,7029243,6
7028538,7029243,1
7028631,7029243,1
7028640,7029243,1
7028672,7029243,1
7028682,7029243,2
7028685,7029243,1
7028761,7029243,1
7028772,7029243,1
7028788,7029243,1
7028804,7029243,1
7028822,7029243,2
7028845,7029243,3
7028946,7029243,1
7028976,7029243,2
7029097,7029243,2
7029218,7029243,1
7033237,7029243,1
7034579,7029243,1
7034856,7029243,1
7037386,7029243,1
7038331,7029243,2
7043816,7029243,2
7046625,7029243,1
7049692,7029243,1
7051147,7029243,5
7056033,7029243,1
7144994,7029243,2
6922488,7029245,1
6922490,7029245,1
6922513,7029245,3
6922527,7029245,8
6922550,7029245,1
6922573,7029245,2
6922585,7029245,1
6922698,7029245,1
6922719,7029245,1
6922742,7029245,1
6922755,7029245,1
6922757,7029245,3
6922788,7029245,1
6922793,7029245,7
6922811,7029245,5
6922818,7029245,2
6922830,7029245,3
6922833,7029245,3
6922847,7029245,3
6922854,7029245,1
7028295,7029245,16
7028308,7029245,3
7028314,7029245,3
7028620,7029245,6
7028667,7029245,6
7028687,7029245,2
7028865,7029245,19
7028893,7029245,2
7029000,7029245,8
7029209,7029245,3
7029227,7029245,3
7029244,7029245,8
6872435,7029246,1
6824108,7029247,1
6922425,7029247,1
6922448,7029247,1
6922473,7029247,1
6922532,7029247,2
6922541,7029247,1
6922557,7029247,6
6922562,7029247,4
6922574,7029247,6
6922595,7029247,1
6922623,7029247,3
6922634,7029247,2
6922653,7029247,3
6922687,7029247,4
6922714,7029247,1
6922716,7029247,1
6922753,7029247,3
6922762,7029247,1
6922773,7029247,1
6922798,7029247,1
6922807,7029247,4
6922819,7029247,8
6922828,7029247,4
6922835,7029247,2
6922841,7029247,1
6922850,7029247,6
7028106,7029247,4
7028331,7029247,5
7028361,7029247,12
7028372,7029247,1
7028490,7029247,8
7028573,7029247,1
7028602,7029247,1
7028659,7029247,4
7028711,7029247,8
7028790,7029247,12
7028868,7029247,3
7029246,7029247,19
7029253,7029247,12
6824120,7029250,1
6922411,7029250,1
6922498,7029250,1
6922519,7029250,4
6922558,7029250,2
6922567,7029250,1
6922569,7029250,1
6922585,7029250,3
6922622,7029250,4
6922645,7029250,1
6922680,7029250,1
6922698,7029250,1
6922709,7029250,2
6922721,7029250,1
6922735,7029250,1
6922738,7029250,3
6922742,7029250,1
6922788,7029250,2
6922826,7029250,1
6922854,7029250,2
7028153,7029250,1
7028207,7029250,3
7028446,7029250,1
7028485,7029250,1
7028574,7029250,3
7029196,7029250,1
7028058,7029251,1
7028078,7029251,2
7028088,7029251,6
7028089,7029251,3
7028097,7029251,3
7028111,7029251,1
7028114,7029251,2
7028137,7029251,5
7028140,7029251,2
7028189,7029251,1
7028193,7029251,3
7028200,7029251,2
7028205,7029251,2
7028206,7029251,1
7028246,7029251,4
7028322,7029251,3
7028360,7029251,2
7028442,7029251,3
7028462,7029251,5
7028545,7029251,1
7028549,7029251,3
7028555,7029251,1
7028568,7029251,1
7028615,7029251,11
7028622,7029251,2
7028654,7029251,1
7028665,7029251,1
7028703,7029251,1
7028731,7029251,1
7028736,7029251,3
7028768,7029251,1
7028819,7029251,4
7028821,7029251,1
7028919,7029251,2
7028933,7029251,3
7028963,7029251,2
7028984,7029251,3
7028986,7029251,1
7029021,7029251,1
7029036,7029251,2
7029046,7029251,2
7029089,7029251,5
7029128,7029251,1
7029161,7029251,3
7029180,7029251,1
7029261,7029251,1
7029263,7029251,1
7029271,7029251,2
7033637,7029251,1
7033824,7029251,1
7034689,7029251,1
7035283,7029251,1
7036536,7029251,1
7036578,7029251,2
7036741,7029251,1
7036886,7029251,1
7037001,7029251,1
7038359,7029251,1
7038890,7029251,1
7039170,7029251,2
7042276,7029251,1
7042651,7029251,1
7044655,7029251,1
7044681,7029251,1
7045499,7029251,1
7045590,7029251,2
7045647,7029251,3
7048084,7029251,3
7054084,7029251,2
7054981,7029251,2
7056887,7029251,1
6872469,7029253,1
7146475,7029253,1
7029329,7029254,1
7247020,7029254,1
7009748,7029255,3
7029118,7029255,2
7029119,7029255,2
7243855,7029255,1
7289028,7029255,1
6922397,7029257,2
6922411,7029257,1
6922494,7029257,1
6922498,7029257,1
6922506,7029257,1
6922513,7029257,1
6922519,7029257,6
6922544,7029257,1
6922555,7029257,2
6922558,7029257,1
6922567,7029257,4
6922573,7029257,1
6922645,7029257,3
6922673,7029257,1
6922696,7029257,2
6922735,7029257,2
6922738,7029257,4
6922742,7029257,1
6922757,7029257,2
6922805,7029257,1
6922815,7029257,1
6922826,7029257,3
7028207,7029257,8
7028446,7029257,6
7028485,7029257,1
7028520,7029257,1
7028523,7029257,1
7028590,7029257,6
7028624,7029257,8
7028723,7029257,6
7028807,7029257,8
7028849,7029257,6
7028893,7029257,6
7029169,7029257,12
7029215,7029257,2
7029256,7029257,3
6824119,7029260,3
6922409,7029260,1
6922462,7029260,1
6922474,7029260,2
6922504,7029260,2
6922532,7029260,1
6922557,7029260,8
6922562,7029260,2
6922574,7029260,3
6922595,7029260,4
6922604,7029260,2
6922653,7029260,1
6922659,7029260,4
6922668,7029260,1
6922678,7029260,2
6922687,7029260,3
6922702,7029260,2
6922717,7029260,7
6922740,7029260,6
6922753,7029260,2
6922781,7029260,2
6922798,7029260,2
6922807,7029260,2
6922819,7029260,5
6922828,7029260,1
6922841,7029260,1
6922859,7029260,1
6922866,7029260,1
7028085,7029260,2
7028106,7029260,2
7028331,7029260,5
7028361,7029260,2
7028372,7029260,2
7028602,7029260,1
7028659,7029260,1
7028711,7029260,8
7028790,7029260,3
7028868,7029260,1
7028979,7029260,2
7029217,7029260,4
7029235,7029260,1
7029246,7029260,1
7029253,7029260,4
7096144,7029262,3
7096991,7029262,2
7236833,7029262,1
6872544,7029264,1
6922305,7029264,4
7028058,7029264,1
7028088,7029264,3
7028089,7029264,1
7028111,7029264,2
7028114,7029264,3
7028137,7029264,4
7028189,7029264,4
7028193,7029264,3
7028200,7029264,1
7028205,7029264,2
7028206,7029264,2
7028239,7029264,4
7028322,7029264,5
7028360,7029264,1
7028442,7029264,4
7028462,7029264,8
7028549,7029264,1
7028555,7029264,2
7028615,7029264,6
7028665,7029264,2
7028703,7029264,1
7028731,7029264,1
7028736,7029264,2
7028819,7029264,2
7028821,7029264,8
7028919,7029264,6
7028933,7029264,4
7028963,7029264,4
7028984,7029264,2
7028986,7029264,10
7029036,7029264,7
7029046,7029264,1
7029089,7029264,1
7029134,7029264,2
7029136,7029264,2
7029161,7029264,3
7029263,7029264,4
7033637,7029264,1
7034689,7029264,1
7037001,7029264,2
7037947,7029264,2
7038706,7029264,1
7039170,7029264,1
7039767,7029264,3
7042651,7029264,3
7045416,7029264,2
7045499,7029264,1
7046490,7029264,1
7048084,7029264,1
7054981,7029264,3
7056887,7029264,2
7057759,7029264,1
7028939,7029266,1
6872625,7029267,1
6922300,7029267,5
7028188,7029267,1
7028191,7029267,5
7028196,7029267,5
7028205,7029267,1
7028216,7029267,4
7028281,7029267,1
7028329,7029267,7
7028363,7029267,1
7028406,7029267,1
7028438,7029267,2
7028441,7029267,1
7028448,7029267,4
7028477,7029267,9
7028480,7029267,1
7028483,7029267,6
7028497,7029267,1
7028506,7029267,2
7028514,7029267,4
7028527,7029267,3
7028541,7029267,1
7028545,7029267,2
7028589,7029267,1
7028677,7029267,1
7028693,7029267,2
7028751,7029267,1
7028765,7029267,1
7028780,7029267,7
7028792,7029267,6
7028831,7029267,3
7028856,7029267,4
7028875,7029267,1
7028933,7029267,1
7028972,7029267,3
7029046,7029267,2
7029061,7029267,1
7029065,7029267,2
7029128,7029267,1
7029163,7029267,6
7029165,7029267,3
7029207,7029267,2
7029266,7029267,5
7029271,7029267,1
7029293,7029267,3
7029318,7029267,1
7029356,7029267,5
7032341,7029267,1
7033291,7029267,1
7033338,7029267,3
7033884,7029267,1
7034334,7029267,1
7035283,7029267,1
7036308,7029267,3
7036497,7029267,3
7037161,7029267,2
7038523,7029267,1
7038630,7029267,3
7039359,7029267,1
7039495,7029267,1
7040676,7029267,2
7042651,7029267,1
7047012,7029267,1
7047178,7029267,1
7047403,7029267,1
7047852,7029267,1
7049183,7029267,2
7049853,7029267,1
7050479,7029267,2
7051037,7029267,1
7051090,7029267,1
7051844,7029267,3
7052145,7029267,1
7052450,7029267,2
7052614,7029267,1
7054521,7029267,1
7057031,7029267,3
7057676,7029267,2
7028067,7029268,1
7028078,7029268,1
7028088,7029268,1
7028091,7029268,2
7028097,7029268,2
7028111,7029268,2
7028114,7029268,1
7028137,7029268,1
7028140,7029268,4
7028145,7029268,1
7028180,7029268,1
7028189,7029268,1
7028200,7029268,1
7028206,7029268,3
7028239,7029268,1
7028248,7029268,1
7028279,7029268,3
7028383,7029268,1
7028389,7029268,1
7028391,7029268,1
7028432,7029268,1
7028435,7029268,4
7028442,7029268,2
7028462,7029268,1
7028497,7029268,2
7028541,7029268,1
7028549,7029268,1
7028622,7029268,1
7028644,7029268,2
7028665,7029268,1
7028703,7029268,1
7028736,7029268,1
7028745,7029268,3
7028751,7029268,8
7028785,7029268,7
7028827,7029268,2
7028832,7029268,1
7028919,7029268,3
7028929,7029268,5
7028933,7029268,1
7028984,7029268,1
7029015,7029268,1
7029032,7029268,6
7029036,7029268,6
7029046,7029268,4
7029128,7029268,1
7029136,7029268,2
7029139,7029268,2
7029143,7029268,1
7029192,7029268,6
7029250,7029268,1
7029313,7029268,1
7029343,7029268,1
7034715,7029268,1
7035779,7029268,1
7035911,7029268,1
7036425,7029268,1
7036741,7029268,1
7037947,7029268,4
7038706,7029268,1
7039575,7029268,2
7039767,7029268,1
7042276,7029268,1
7045499,7029268,3
7047178,7029268,1
7048376,7029268,2
7050106,7029268,1
7050479,7029268,5
7051388,7029268,3
7052614,7029268,1
7053626,7029268,1
7054637,7029268,1
7054981,7029268,2
7057564,7029268,2
7057759,7029268,1
7029022,7029269,1
6824160,7029272,5
6824162,7029272,6
6824164,7029272,7
6824166,7029272,3
7028211,7029272,7
7028537,7029272,6
7029091,7029272,4
7096765,7029272,1
7097533,7029272,5
7269311,7029272,1
6944918,7029273,1
6984991,7029274,1
7028463,7029274,1
7028971,7029275,11
7056946,7029275,2
6922283,7029276,1
6922328,7029276,1
7028064,7029276,1
7028165,7029276,1
7028172,7029276,1
7028253,7029276,1
7028258,7029276,4
7028339,7029276,2
7028350,7029276,2
7028393,7029276,1
7028418,7029276,1
7028421,7029276,2
7028564,7029276,1
7028631,7029276,1
7028684,7029276,1
7028750,7029276,3
7028894,7029276,2
7028955,7029276,1
7029004,7029276,1
7029069,7029276,2
7029233,7029276,1
7041665,7029276,1
7041985,7029276,3
7042162,7029276,1
7049006,7029276,1
7056033,7029276,1
7057241,7029276,3
7310451,7029276,1
6872497,7029277,2
7028156,7029277,1
7028312,7029277,4
7028508,7029277,4
7028544,7029277,1
7028675,7029277,1
7028713,7029277,1
7028725,7029277,2
7028778,7029277,3
7028948,7029277,2
7028965,7029277,2
7029018,7029277,4
7029140,7029277,6
7042627,7029277,1
7043728,7029277,5
7046005,7029277,4
7051274,7029277,1
7052027,7029277,1
7052531,7029277,1
7052872,7029277,2
7055109,7029277,2
7057424,7029277,2
7028971,7029278,4
7056946,7029278,1
7028362,7029279,1
7028465,7029279,2
7269361,7029279,2
7269607,7029279,1
6824104,7029280,1
6824160,7029280,2
6824162,7029280,1
6824164,7029280,10
6824166,7029280,3
6824168,7029280,1
6824173,7029280,1
7028211,7029280,1
7028537,7029280,1
7028985,7029280,1
7029091,7029280,2
7029240,7029280,1
7096765,7029280,1
7097378,7029280,1
7097533,7029280,2
7028312,7029283,1
7028544,7029283,3
7028675,7029283,3
7029123,7029283,1
7034006,7029283,2
7042627,7029283,2
7049772,7029283,1
7055513,7029283,1
6824156,7029284,1
6922323,7029286,1
7028076,7029286,1
7028218,7029286,1
7028317,7029286,2
7028351,7029286,1
7028374,7029286,2
7028403,7029286,1
7028428,7029286,1
7028461,7029286,1
7028530,7029286,1
7028554,7029286,5
7028608,7029286,4
7028740,7029286,5
7028757,7029286,1
7028829,7029286,1
7028942,7029286,1
7028995,7029286,1
7029186,7029286,1
7029201,7029286,8
7029285,7029286,2
7035140,7029286,1
7035231,7029286,2
7035635,7029286,1
7036049,7029286,1
7037579,7029286,3
7039418,7029286,1
7042100,7029286,1
7043120,7029286,1
7046430,7029286,1
7049350,7029286,2
7049824,7029286,1
7050542,7029286,2
7053763,7029286,1
7055365,7029286,4
7055888,7029286,2
6872940,7029288,2
6922283,7029288,1
7028061,7029288,6
7028082,7029288,4
7028093,7029288,2
7028151,7029288,1
7028177,7029288,1
7028178,7029288,1
7028202,7029288,1
7028218,7029288,7
7028227,7029288,1
7028249,7029288,1
7028311,7029288,2
7028321,7029288,3
7028365,7029288,1
7028428,7029288,5
7028473,7029288,5
7028488,7029288,1
7028547,7029288,4
7028580,7029288,4
7028592,7029288,2
7028613,7029288,5
7028642,7029288,3
7028662,7029288,6
7028691,7029288,7
7028727,7029288,2
7028757,7029288,2
7028809,7029288,5
7028822,7029288,1
7028829,7029288,5
7028845,7029288,1
7028882,7029288,1
7028953,7029288,1
7028967,7029288,3
7028976,7029288,2
7028995,7029288,2
7029113,7029288,2
7029124,7029288,6
7029170,7029288,2
7029248,7029288,2
7029287,7029288,1
7034252,7029288,2
7034796,7029288,1
7035009,7029288,3
7036114,7029288,3
7037230,7029288,1
7038068,7029288,3
7038320,7029288,2
7038578,7029288,1
7038862,7029288,1
7042873,7029288,2
7043120,7029288,1
7044478,7029288,2
7044566,7029288,1
7048571,7029288,2
7049882,7029288,1
7053934,7029288,1
7056243,7029288,1
6922836,7029290,1
7269624,7029290,1
7028920,7029291,2
7028975,7029291,1
7152920,7029291,1
7223277,7029291,2
6872497,7029292,1
7028156,7029292,1
7028312,7029292,2
7028508,7029292,3
7028544,7029292,7
7028713,7029292,1
7028948,7029292,3
7029123,7029292,2
7029140,7029292,6
7036612,7029292,1
7042627,7029292,1
7043728,7029292,3
7048540,7029292,1
7049772,7029292,1
7050575,7029292,1
7052531,7029292,1
7052872,7029292,1
7055109,7029292,1
7055513,7029292,1
7156511,7029293,1
6824114,7029298,1
6922482,7029298,1
6922483,7029298,2
6922488,7029298,1
6922490,7029298,2
6922494,7029298,1
6922506,7029298,1
6922517,7029298,1
6922527,7029298,1
6922555,7029298,1
6922601,7029298,2
6922641,7029298,1
6922646,7029298,2
6922738,7029298,2
6922755,7029298,5
6922793,7029298,3
6922811,7029298,3
6922814,7029298,5
6922818,7029298,3
6922826,7029298,1
6922830,7029298,1
6922833,7029298,2
6922864,7029298,1
6922884,7029298,1
6923606,7029298,2
6923722,7029298,1
7028207,7029298,5
7028295,7029298,7
7028308,7029298,6
7028314,7029298,9
7028485,7029298,1
7028525,7029298,15
7028620,7029298,12
7028624,7029298,3
7028666,7029298,2
7028667,7029298,3
7028687,7029298,11
7028710,7029298,2
7028766,7029298,4
7028849,7029298,1
7028865,7029298,1
7028898,7029298,16
7028938,7029298,1
7029000,7029298,12
7029196,7029298,1
7029209,7029298,12
7029215,7029298,2
7029227,7029298,3
7029244,7029298,10
7029256,7029298,4
7094687,7029299,1
