,,,out,,,,,,
7029088,DL,RDU,ATL,29-JUL-07 03.17.00.000000000 PM AMERICA/NEW_YORK,892,29-JUL-07 04.40.00.000000000 PM AMERICA/NEW_YORK,975,0,183
7029131,DL,PHF,ATL,29-JUL-07 12.37.00.000000000 PM AMERICA/NEW_YORK,732,29-JUL-07 02.20.00.000000000 PM AMERICA/NEW_YORK,835,0,142
7028589,DL,BDL,ATL,29-JUL-07 05.58.00.000000000 PM AMERICA/NEW_YORK,1053,29-JUL-07 08.28.00.000000000 PM AMERICA/NEW_YORK,1203,0,142
7028683,DL,ATL,EWR,29-JUL-07 01.29.00.000000000 PM AMERICA/NEW_YORK,784,29-JUL-07 03.50.00.000000000 PM AMERICA/NEW_YORK,925,0,142
7033558,EV,ICT,ATL,29-JUL-07 01.10.00.000000000 PM AMERICA/CHICAGO,825,29-JUL-07 04.26.00.000000000 PM AMERICA/NEW_YORK,961,0,50
7033637,EV,JAN,ATL,29-JUL-07 05.05.00.000000000 PM AMERICA/CHICAGO,1060,29-JUL-07 07.25.00.000000000 PM AMERICA/NEW_YORK,1140,0,70
7033797,EV,ATL,MDT,29-JUL-07 06.22.00.000000000 PM AMERICA/NEW_YORK,1077,29-JUL-07 08.18.00.000000000 PM AMERICA/NEW_YORK,1193,0,50
7033824,EV,LFT,ATL,29-JUL-07 02.45.00.000000000 PM AMERICA/CHICAGO,920,29-JUL-07 05.30.00.000000000 PM AMERICA/NEW_YORK,1025,0,50
7028746,DL,ATL,ONT,29-JUL-07 08.57.00.000000000 PM AMERICA/NEW_YORK,1232,29-JUL-07 10.27.00.000000000 PM AMERICA/LOS_ANGELES,1502,0,183
7028087,DL,ATL,CVG,29-JUL-07 05.25.00.000000000 PM AMERICA/NEW_YORK,1020,29-JUL-07 06.50.00.000000000 PM AMERICA/NEW_YORK,1105,0,142
7028094,DL,ATL,PDX,29-JUL-07 04.25.00.000000000 PM AMERICA/NEW_YORK,960,29-JUL-07 06.30.00.000000000 PM AMERICA/LOS_ANGELES,1265,0,183
7028112,DL,ATL,MCO,29-JUL-07 06.40.00.000000000 PM AMERICA/NEW_YORK,1095,29-JUL-07 08.14.00.000000000 PM AMERICA/NEW_YORK,1189,1,195
7028837,DL,ATL,LAX,29-JUL-07 01.32.00.000000000 PM AMERICA/NEW_YORK,787,29-JUL-07 02.59.00.000000000 PM AMERICA/LOS_ANGELES,1054,0,252
7088649,FL,LAX,ATL,29-JUL-07 08.15.00.000000000 AM AMERICA/LOS_ANGELES,650,29-JUL-07 03.26.00.000000000 PM AMERICA/NEW_YORK,901,0,137
7088740,FL,MDW,ATL,29-JUL-07 04.00.00.000000000 PM AMERICA/CHICAGO,995,29-JUL-07 06.46.00.000000000 PM AMERICA/NEW_YORK,1101,0,117
7052820,EV,SDF,ATL,29-JUL-07 12.25.00.000000000 PM AMERICA/NEW_YORK,720,29-JUL-07 01.49.00.000000000 PM AMERICA/NEW_YORK,804,0,70
7050680,EV,ATL,FWA,29-JUL-07 09.33.00.000000000 AM AMERICA/NEW_YORK,548,29-JUL-07 11.23.00.000000000 AM AMERICA/NEW_YORK,658,0,50
7051505,EV,DHN,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/CHICAGO,395,29-JUL-07 07.54.00.000000000 AM AMERICA/NEW_YORK,449,0,50
7048716,EV,ABY,ATL,29-JUL-07 06.30.00.000000000 AM AMERICA/NEW_YORK,365,29-JUL-07 07.20.00.000000000 AM AMERICA/NEW_YORK,415,0,40
6922292,OO,ATL,HOU,29-JUL-07 09.30.00.000000000 PM AMERICA/NEW_YORK,1265,29-JUL-07 10.39.00.000000000 PM AMERICA/CHICAGO,1394,0,90
7238252,AA,MIA,ATL,29-JUL-07 02.45.00.000000000 PM AMERICA/NEW_YORK,860,29-JUL-07 04.45.00.000000000 PM AMERICA/NEW_YORK,980,0,148
7293257,CO,IAH,ATL,29-JUL-07 12.55.00.000000000 PM AMERICA/CHICAGO,810,29-JUL-07 04.20.00.000000000 PM AMERICA/NEW_YORK,955,0,104
7046424,EV,ATL,RIC,29-JUL-07 05.14.00.000000000 PM AMERICA/NEW_YORK,1009,29-JUL-07 06.59.00.000000000 PM AMERICA/NEW_YORK,1114,0,70
7038007,EV,ATL,ABY,29-JUL-07 01.24.00.000000000 PM AMERICA/NEW_YORK,779,29-JUL-07 02.15.00.000000000 PM AMERICA/NEW_YORK,830,0,40
7038037,EV,ATL,MDT,29-JUL-07 02.50.00.000000000 PM AMERICA/NEW_YORK,865,29-JUL-07 04.46.00.000000000 PM AMERICA/NEW_YORK,981,0,50
6922309,OO,BUF,ATL,29-JUL-07 07.45.00.000000000 AM AMERICA/NEW_YORK,440,29-JUL-07 09.55.00.000000000 AM AMERICA/NEW_YORK,570,0,90
7044274,EV,MKE,ATL,29-JUL-07 02.15.00.000000000 PM AMERICA/CHICAGO,890,29-JUL-07 05.25.00.000000000 PM AMERICA/NEW_YORK,1020,0,70
7088192,FL,ATL,CLT,29-JUL-07 10.59.00.000000000 PM AMERICA/NEW_YORK,1354,29-JUL-07 11.58.00.000000000 PM AMERICA/NEW_YORK,1413,0,117
7088859,FL,ROC,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 08.07.00.000000000 AM AMERICA/NEW_YORK,462,0,117
7088214,FL,ATL,DFW,29-JUL-07 08.10.00.000000000 PM AMERICA/NEW_YORK,1185,29-JUL-07 09.33.00.000000000 PM AMERICA/CHICAGO,1328,0,137
7088377,FL,ATL,RIC,29-JUL-07 08.05.00.000000000 AM AMERICA/NEW_YORK,460,29-JUL-07 09.31.00.000000000 AM AMERICA/NEW_YORK,546,0,117
7303923,CO,ATL,EWR,29-JUL-07 12.25.00.000000000 PM AMERICA/NEW_YORK,720,29-JUL-07 02.52.00.000000000 PM AMERICA/NEW_YORK,867,0,104
7036497,EV,OMA,ATL,29-JUL-07 06.35.00.000000000 PM AMERICA/CHICAGO,1150,29-JUL-07 09.48.00.000000000 PM AMERICA/NEW_YORK,1283,0,50
6873007,OH,GSO,ATL,29-JUL-07 07.10.00.000000000 AM AMERICA/NEW_YORK,405,29-JUL-07 08.30.00.000000000 AM AMERICA/NEW_YORK,485,0,70
6872544,OH,TUL,ATL,29-JUL-07 03.00.00.000000000 PM AMERICA/CHICAGO,935,29-JUL-07 06.10.00.000000000 PM AMERICA/NEW_YORK,1065,0,50
7033338,EV,CLE,ATL,29-JUL-07 07.46.00.000000000 PM AMERICA/NEW_YORK,1161,29-JUL-07 09.39.00.000000000 PM AMERICA/NEW_YORK,1274,0,50
7034740,EV,ATL,ATW,29-JUL-07 10.24.00.000000000 AM AMERICA/NEW_YORK,599,29-JUL-07 11.41.00.000000000 AM AMERICA/CHICAGO,736,0,50
7088603,FL,HPN,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 08.17.00.000000000 AM AMERICA/NEW_YORK,472,0,117
7088796,FL,PBI,ATL,29-JUL-07 08.25.00.000000000 AM AMERICA/NEW_YORK,480,29-JUL-07 10.11.00.000000000 AM AMERICA/NEW_YORK,586,0,117
7055275,EV,ATL,AGS,29-JUL-07 12.35.00.000000000 PM AMERICA/NEW_YORK,730,29-JUL-07 01.42.00.000000000 PM AMERICA/NEW_YORK,797,0,66
7057393,EV,ATL,MLU,29-JUL-07 09.05.00.000000000 AM AMERICA/NEW_YORK,520,29-JUL-07 09.35.00.000000000 AM AMERICA/CHICAGO,610,0,40
7036612,EV,DAY,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 07.32.00.000000000 AM AMERICA/NEW_YORK,427,0,50
7132976,MQ,ATL,ORD,29-JUL-07 07.20.00.000000000 PM AMERICA/NEW_YORK,1135,29-JUL-07 08.30.00.000000000 PM AMERICA/CHICAGO,1265,0,70
7088242,FL,ATL,HOU,29-JUL-07 08.15.00.000000000 AM AMERICA/NEW_YORK,470,29-JUL-07 09.28.00.000000000 AM AMERICA/CHICAGO,603,0,117
7088402,FL,ATL,SRQ,29-JUL-07 02.25.00.000000000 PM AMERICA/NEW_YORK,840,29-JUL-07 03.48.00.000000000 PM AMERICA/NEW_YORK,923,0,117
7088410,FL,ATL,SWF,29-JUL-07 09.15.00.000000000 PM AMERICA/NEW_YORK,1250,29-JUL-07 11.35.00.000000000 PM AMERICA/NEW_YORK,1390,0,117
7044243,EV,ATL,BTR,29-JUL-07 06.30.00.000000000 PM AMERICA/NEW_YORK,1085,29-JUL-07 07.00.00.000000000 PM AMERICA/CHICAGO,1175,1,70
7043546,EV,ATL,MOB,29-JUL-07 04.10.00.000000000 PM AMERICA/NEW_YORK,945,29-JUL-07 04.28.00.000000000 PM AMERICA/CHICAGO,1023,0,70
7088516,FL,CLT,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 07.07.00.000000000 AM AMERICA/NEW_YORK,402,0,117
7088295,FL,ATL,MCI,29-JUL-07 08.15.00.000000000 PM AMERICA/NEW_YORK,1190,29-JUL-07 09.26.00.000000000 PM AMERICA/CHICAGO,1321,0,117
7044735,EV,ATL,VPS,29-JUL-07 03.00.00.000000000 PM AMERICA/NEW_YORK,875,29-JUL-07 03.07.00.000000000 PM AMERICA/CHICAGO,942,0,50
7088878,FL,SAV,ATL,29-JUL-07 04.31.00.000000000 PM AMERICA/NEW_YORK,966,29-JUL-07 05.34.00.000000000 PM AMERICA/NEW_YORK,1029,0,117
7050346,EV,ATL,MLU,29-JUL-07 01.26.00.000000000 PM AMERICA/NEW_YORK,781,29-JUL-07 01.57.00.000000000 PM AMERICA/CHICAGO,872,0,40
7216144,AA,DFW,ATL,29-JUL-07 06.05.00.000000000 PM AMERICA/CHICAGO,1120,29-JUL-07 09.20.00.000000000 PM AMERICA/NEW_YORK,1255,1,148
6942734,UA,ATL,ORD,29-JUL-07 02.19.00.000000000 PM AMERICA/NEW_YORK,834,29-JUL-07 03.29.00.000000000 PM AMERICA/CHICAGO,964,1,90
7041036,EV,ATL,GNV,29-JUL-07 01.28.00.000000000 PM AMERICA/NEW_YORK,783,29-JUL-07 03.00.00.000000000 PM AMERICA/NEW_YORK,875,0,66
7088615,FL,IAD,ATL,29-JUL-07 06.35.00.000000000 PM AMERICA/NEW_YORK,1090,29-JUL-07 08.25.00.000000000 PM AMERICA/NEW_YORK,1200,0,117
7055888,EV,GPT,ATL,29-JUL-07 01.45.00.000000000 PM AMERICA/CHICAGO,860,29-JUL-07 04.05.00.000000000 PM AMERICA/NEW_YORK,940,0,50
7047403,EV,SYR,ATL,29-JUL-07 05.59.00.000000000 PM AMERICA/NEW_YORK,1054,29-JUL-07 08.22.00.000000000 PM AMERICA/NEW_YORK,1197,0,50
6849160,YV,ATL,CLT,29-JUL-07 05.55.00.000000000 PM AMERICA/NEW_YORK,1050,29-JUL-07 07.20.00.000000000 PM AMERICA/NEW_YORK,1135,0,86
7051536,EV,ISP,ATL,29-JUL-07 05.35.00.000000000 PM AMERICA/NEW_YORK,1030,29-JUL-07 08.10.00.000000000 PM AMERICA/NEW_YORK,1185,0,50
7055784,EV,MLB,ATL,29-JUL-07 11.10.00.000000000 AM AMERICA/NEW_YORK,645,29-JUL-07 12.40.00.000000000 PM AMERICA/NEW_YORK,735,0,70
7066078,F9,DEN,ATL,29-JUL-07 06.55.00.000000000 PM AMERICA/DENVER,1230,29-JUL-07 11.50.00.000000000 PM AMERICA/NEW_YORK,1405,0,132
7028797,DL,ATL,PHX,29-JUL-07 01.21.00.000000000 PM AMERICA/NEW_YORK,776,29-JUL-07 02.16.00.000000000 PM US/ARIZONA,1011,0,150
7028124,DL,ATL,STL,29-JUL-07 04.17.00.000000000 PM AMERICA/NEW_YORK,952,29-JUL-07 04.56.00.000000000 PM AMERICA/CHICAGO,1051,0,142
7028143,DL,ATL,LAX,29-JUL-07 10.00.00.000000000 AM AMERICA/NEW_YORK,575,29-JUL-07 11.35.00.000000000 AM AMERICA/LOS_ANGELES,850,0,277
7028313,DL,ATL,MSY,29-JUL-07 07.46.00.000000000 AM AMERICA/NEW_YORK,441,29-JUL-07 08.09.00.000000000 AM AMERICA/CHICAGO,524,0,142
7029032,DL,BWI,ATL,29-JUL-07 05.28.00.000000000 PM AMERICA/NEW_YORK,1023,29-JUL-07 07.25.00.000000000 PM AMERICA/NEW_YORK,1140,1,183
7056271,EV,MDW,ATL,29-JUL-07 07.15.00.000000000 AM AMERICA/CHICAGO,470,29-JUL-07 10.10.00.000000000 AM AMERICA/NEW_YORK,585,0,70
7057735,EV,GSO,ATL,29-JUL-07 02.02.00.000000000 PM AMERICA/NEW_YORK,817,29-JUL-07 03.16.00.000000000 PM AMERICA/NEW_YORK,891,0,70
7145109,NW,MEM,ATL,29-JUL-07 01.38.00.000000000 PM AMERICA/CHICAGO,853,29-JUL-07 04.13.00.000000000 PM AMERICA/NEW_YORK,948,0,100
7088405,FL,ATL,STL,29-JUL-07 01.19.00.000000000 PM AMERICA/NEW_YORK,774,29-JUL-07 01.59.00.000000000 PM AMERICA/CHICAGO,874,0,117
7029094,DL,RSW,ATL,29-JUL-07 08.00.00.000000000 AM AMERICA/NEW_YORK,455,29-JUL-07 09.40.00.000000000 AM AMERICA/NEW_YORK,555,0,142
7029159,DL,ATL,RIC,29-JUL-07 03.42.00.000000000 PM AMERICA/NEW_YORK,917,29-JUL-07 05.16.00.000000000 PM AMERICA/NEW_YORK,1011,0,142
7028530,DL,SAV,ATL,29-JUL-07 02.30.00.000000000 PM AMERICA/NEW_YORK,845,29-JUL-07 03.34.00.000000000 PM AMERICA/NEW_YORK,909,0,142
7028565,DL,ATL,SAV,29-JUL-07 12.50.00.000000000 PM AMERICA/NEW_YORK,745,29-JUL-07 01.50.00.000000000 PM AMERICA/NEW_YORK,805,0,142
7028772,DL,SAT,ATL,29-JUL-07 05.45.00.000000000 AM AMERICA/CHICAGO,380,29-JUL-07 09.06.00.000000000 AM AMERICA/NEW_YORK,521,0,142
7039791,EV,ATL,CRW,29-JUL-07 05.19.00.000000000 PM AMERICA/NEW_YORK,1014,29-JUL-07 06.42.00.000000000 PM AMERICA/NEW_YORK,1097,0,50
7036283,EV,ATL,TLH,29-JUL-07 10.51.00.000000000 PM AMERICA/NEW_YORK,1346,29-JUL-07 11.50.00.000000000 PM AMERICA/NEW_YORK,1405,0,55
7049068,EV,AVL,ATL,29-JUL-07 08.00.00.000000000 AM AMERICA/NEW_YORK,455,29-JUL-07 08.59.00.000000000 AM AMERICA/NEW_YORK,514,0,50
7088736,FL,MDW,ATL,29-JUL-07 07.25.00.000000000 AM AMERICA/CHICAGO,480,29-JUL-07 10.12.00.000000000 AM AMERICA/NEW_YORK,587,0,117
7088332,FL,ATL,MLI,29-JUL-07 09.15.00.000000000 PM AMERICA/NEW_YORK,1250,29-JUL-07 10.10.00.000000000 PM AMERICA/CHICAGO,1365,0,117
7088362,FL,ATL,PIT,29-JUL-07 08.15.00.000000000 AM AMERICA/NEW_YORK,470,29-JUL-07 09.57.00.000000000 AM AMERICA/NEW_YORK,572,0,117
6922284,OO,ATL,MCI,29-JUL-07 01.00.00.000000000 PM AMERICA/NEW_YORK,755,29-JUL-07 02.10.00.000000000 PM AMERICA/CHICAGO,885,0,90
7043681,EV,ATL,DHN,29-JUL-07 08.29.00.000000000 AM AMERICA/NEW_YORK,484,29-JUL-07 08.30.00.000000000 AM AMERICA/CHICAGO,545,0,40
7088539,FL,DCA,ATL,29-JUL-07 04.36.00.000000000 PM AMERICA/NEW_YORK,971,29-JUL-07 06.27.00.000000000 PM AMERICA/NEW_YORK,1082,1,137
7088580,FL,FLL,ATL,29-JUL-07 08.27.00.000000000 PM AMERICA/NEW_YORK,1202,29-JUL-07 10.18.00.000000000 PM AMERICA/NEW_YORK,1313,0,117
7313466,CO,IAH,ATL,29-JUL-07 07.40.00.000000000 PM AMERICA/CHICAGO,1215,29-JUL-07 10.58.00.000000000 PM AMERICA/NEW_YORK,1353,0,104
7028745,DL,BDL,ATL,29-JUL-07 03.20.00.000000000 PM AMERICA/NEW_YORK,895,29-JUL-07 05.51.00.000000000 PM AMERICA/NEW_YORK,1046,0,142
7028852,DL,ATL,SAT,29-JUL-07 08.47.00.000000000 AM AMERICA/NEW_YORK,502,29-JUL-07 10.05.00.000000000 AM AMERICA/CHICAGO,640,0,142
7028120,DL,DCA,ATL,29-JUL-07 02.55.00.000000000 PM AMERICA/NEW_YORK,870,29-JUL-07 04.46.00.000000000 PM AMERICA/NEW_YORK,981,0,142
7028142,DL,ATL,MCO,29-JUL-07 09.30.00.000000000 AM AMERICA/NEW_YORK,545,29-JUL-07 10.55.00.000000000 AM AMERICA/NEW_YORK,630,0,287
7028178,DL,BOI,ATL,29-JUL-07 07.25.00.000000000 AM AMERICA/DENVER,540,29-JUL-07 01.25.00.000000000 PM AMERICA/NEW_YORK,780,0,154
7028900,DL,ATL,SJC,29-JUL-07 09.05.00.000000000 AM AMERICA/NEW_YORK,520,29-JUL-07 11.01.00.000000000 AM AMERICA/LOS_ANGELES,816,0,148
7028966,DL,ATL,CVG,29-JUL-07 02.45.00.000000000 PM AMERICA/NEW_YORK,860,29-JUL-07 04.05.00.000000000 PM AMERICA/NEW_YORK,940,0,183
7047914,EV,ATL,SBN,29-JUL-07 12.55.00.000000000 PM AMERICA/NEW_YORK,750,29-JUL-07 02.43.00.000000000 PM AMERICA/NEW_YORK,858,0,50
7046740,EV,ATL,SOP,29-JUL-07 08.00.00.000000000 PM AMERICA/NEW_YORK,1175,29-JUL-07 09.15.00.000000000 PM AMERICA/NEW_YORK,1250,0,40
7040402,EV,AZO,ATL,29-JUL-07 05.02.00.000000000 PM AMERICA/NEW_YORK,997,29-JUL-07 07.03.00.000000000 PM AMERICA/NEW_YORK,1118,0,40
7088313,FL,ATL,MDW,29-JUL-07 04.53.00.000000000 PM AMERICA/NEW_YORK,988,29-JUL-07 05.48.00.000000000 PM AMERICA/CHICAGO,1103,0,137
7045278,EV,ATL,DSM,29-JUL-07 03.54.00.000000000 PM AMERICA/NEW_YORK,929,29-JUL-07 05.05.00.000000000 PM AMERICA/CHICAGO,1060,0,48
7088640,FL,JAX,ATL,29-JUL-07 03.33.00.000000000 PM AMERICA/NEW_YORK,908,29-JUL-07 04.41.00.000000000 PM AMERICA/NEW_YORK,976,0,117
7088678,FL,MCO,ATL,29-JUL-07 07.00.00.000000000 AM AMERICA/NEW_YORK,395,29-JUL-07 08.27.00.000000000 AM AMERICA/NEW_YORK,482,0,117
7088764,FL,MIA,ATL,29-JUL-07 10.32.00.000000000 AM AMERICA/NEW_YORK,607,29-JUL-07 12.28.00.000000000 PM AMERICA/NEW_YORK,723,0,137
7088782,FL,MSP,ATL,29-JUL-07 01.50.00.000000000 PM AMERICA/CHICAGO,865,29-JUL-07 05.13.00.000000000 PM AMERICA/NEW_YORK,1008,0,137
7170547,NW,ATL,MSP,29-JUL-07 06.15.00.000000000 AM AMERICA/NEW_YORK,350,29-JUL-07 07.52.00.000000000 AM AMERICA/CHICAGO,507,0,100
7044370,EV,ATL,MEM,29-JUL-07 11.00.00.000000000 AM AMERICA/NEW_YORK,635,29-JUL-07 11.24.00.000000000 AM AMERICA/CHICAGO,719,0,50
7152537,NW,DTW,ATL,29-JUL-07 05.20.00.000000000 PM AMERICA/NEW_YORK,1015,29-JUL-07 07.26.00.000000000 PM AMERICA/NEW_YORK,1141,1,100
7045094,EV,ATL,GSO,29-JUL-07 08.00.00.000000000 AM AMERICA/NEW_YORK,455,29-JUL-07 09.21.00.000000000 AM AMERICA/NEW_YORK,536,0,40
7088456,FL,BWI,ATL,29-JUL-07 08.00.00.000000000 AM AMERICA/NEW_YORK,455,29-JUL-07 09.52.00.000000000 AM AMERICA/NEW_YORK,567,0,117
7218243,AA,ATL,ORD,29-JUL-07 10.50.00.000000000 AM AMERICA/NEW_YORK,625,29-JUL-07 11.55.00.000000000 AM AMERICA/CHICAGO,750,0,138
6873000,OH,ATL,SGF,29-JUL-07 04.30.00.000000000 PM AMERICA/NEW_YORK,965,29-JUL-07 05.18.00.000000000 PM AMERICA/CHICAGO,1073,0,50
6872496,OH,ATL,SGF,29-JUL-07 08.17.00.000000000 AM AMERICA/NEW_YORK,472,29-JUL-07 09.04.00.000000000 AM AMERICA/CHICAGO,579,0,50
7088501,FL,CAK,ATL,29-JUL-07 05.44.00.000000000 AM AMERICA/NEW_YORK,319,29-JUL-07 07.24.00.000000000 AM AMERICA/NEW_YORK,419,0,117
7029083,DL,ATL,SEA,29-JUL-07 09.57.00.000000000 AM AMERICA/NEW_YORK,572,29-JUL-07 12.10.00.000000000 PM AMERICA/LOS_ANGELES,885,0,252
7029095,DL,ATL,BOI,29-JUL-07 07.15.00.000000000 PM AMERICA/NEW_YORK,1130,29-JUL-07 09.35.00.000000000 PM AMERICA/DENVER,1390,0,148
7029112,DL,ATL,SFO,29-JUL-07 09.40.00.000000000 PM AMERICA/NEW_YORK,1275,29-JUL-07 11.50.00.000000000 PM AMERICA/LOS_ANGELES,1585,0,186
7029174,DL,ATL,MIA,29-JUL-07 08.25.00.000000000 AM AMERICA/NEW_YORK,480,29-JUL-07 10.20.00.000000000 AM AMERICA/NEW_YORK,595,0,142
7028516,DL,ATL,LAS,29-JUL-07 07.20.00.000000000 PM AMERICA/NEW_YORK,1135,29-JUL-07 08.32.00.000000000 PM AMERICA/LOS_ANGELES,1387,0,252
7029229,DL,ATL,DFW,29-JUL-07 06.55.00.000000000 PM AMERICA/NEW_YORK,1110,29-JUL-07 08.08.00.000000000 PM AMERICA/CHICAGO,1243,0,183
7028606,DL,SAV,ATL,29-JUL-07 07.15.00.000000000 AM AMERICA/NEW_YORK,410,29-JUL-07 08.22.00.000000000 AM AMERICA/NEW_YORK,477,0,142
7029314,DL,ATL,MLB,29-JUL-07 07.15.00.000000000 PM AMERICA/NEW_YORK,1130,29-JUL-07 08.45.00.000000000 PM AMERICA/NEW_YORK,1220,0,142
7029318,DL,PHL,ATL,29-JUL-07 06.06.00.000000000 PM AMERICA/NEW_YORK,1061,29-JUL-07 08.34.00.000000000 PM AMERICA/NEW_YORK,1209,0,142
7029343,DL,MCO,ATL,29-JUL-07 02.50.00.000000000 PM AMERICA/NEW_YORK,865,29-JUL-07 04.23.00.000000000 PM AMERICA/NEW_YORK,958,0,183
7028271,DL,ATL,LGA,29-JUL-07 12.45.00.000000000 PM AMERICA/NEW_YORK,740,29-JUL-07 03.13.00.000000000 PM AMERICA/NEW_YORK,888,0,142
7028350,DL,IAD,ATL,29-JUL-07 09.35.00.000000000 AM AMERICA/NEW_YORK,550,29-JUL-07 11.14.00.000000000 AM AMERICA/NEW_YORK,649,0,142
7029059,DL,ATL,MSP,29-JUL-07 11.25.00.000000000 AM AMERICA/NEW_YORK,660,29-JUL-07 01.06.00.000000000 PM AMERICA/CHICAGO,821,0,142
7033504,EV,MLB,ATL,29-JUL-07 06.00.00.000000000 AM AMERICA/NEW_YORK,335,29-JUL-07 07.24.00.000000000 AM AMERICA/NEW_YORK,419,0,70
7056004,EV,ATL,SAV,29-JUL-07 11.26.00.000000000 AM AMERICA/NEW_YORK,661,29-JUL-07 12.30.00.000000000 PM AMERICA/NEW_YORK,725,0,50
7053934,EV,TUL,ATL,29-JUL-07 10.15.00.000000000 AM AMERICA/CHICAGO,650,29-JUL-07 01.12.00.000000000 PM AMERICA/NEW_YORK,767,0,50
7055336,EV,MDT,ATL,29-JUL-07 02.48.00.000000000 PM AMERICA/NEW_YORK,863,29-JUL-07 04.50.00.000000000 PM AMERICA/NEW_YORK,985,0,50
7051844,EV,PWM,ATL,29-JUL-07 05.40.00.000000000 PM AMERICA/NEW_YORK,1035,29-JUL-07 08.35.00.000000000 PM AMERICA/NEW_YORK,1210,0,70
7029194,DL,ATL,EWR,29-JUL-07 08.25.00.000000000 AM AMERICA/NEW_YORK,480,29-JUL-07 10.36.00.000000000 AM AMERICA/NEW_YORK,611,0,142
7028567,DL,IAD,ATL,29-JUL-07 10.50.00.000000000 AM AMERICA/NEW_YORK,625,29-JUL-07 12.33.00.000000000 PM AMERICA/NEW_YORK,728,0,142
7028570,DL,SAV,ATL,29-JUL-07 07.37.00.000000000 PM AMERICA/NEW_YORK,1152,29-JUL-07 08.40.00.000000000 PM AMERICA/NEW_YORK,1215,1,142
7028734,DL,ATL,CHS,29-JUL-07 06.55.00.000000000 PM AMERICA/NEW_YORK,1110,29-JUL-07 08.07.00.000000000 PM AMERICA/NEW_YORK,1182,1,142
7028059,DL,ATL,SAN,29-JUL-07 04.50.00.000000000 PM AMERICA/NEW_YORK,985,29-JUL-07 06.16.00.000000000 PM AMERICA/LOS_ANGELES,1251,0,183
7028831,DL,IAD,ATL,29-JUL-07 07.47.00.000000000 PM AMERICA/NEW_YORK,1162,29-JUL-07 09.31.00.000000000 PM AMERICA/NEW_YORK,1266,1,142
7028934,DL,ATL,RDU,29-JUL-07 10.45.00.000000000 PM AMERICA/NEW_YORK,1340,30-JUL-07 12.03.00.000000000 AM AMERICA/NEW_YORK,1418,0,183
7028235,DL,DTW,ATL,29-JUL-07 06.45.00.000000000 AM AMERICA/NEW_YORK,380,29-JUL-07 08.45.00.000000000 AM AMERICA/NEW_YORK,500,0,142
7028950,DL,ATL,JAX,29-JUL-07 07.13.00.000000000 AM AMERICA/NEW_YORK,408,29-JUL-07 08.14.00.000000000 AM AMERICA/NEW_YORK,469,0,180
7028284,DL,ATL,LGA,29-JUL-07 05.45.00.000000000 PM AMERICA/NEW_YORK,1040,29-JUL-07 08.19.00.000000000 PM AMERICA/NEW_YORK,1194,0,142
7028988,DL,BHM,ATL,29-JUL-07 07.10.00.000000000 AM AMERICA/CHICAGO,465,29-JUL-07 09.09.00.000000000 AM AMERICA/NEW_YORK,524,0,142
7055245,EV,ATL,ALB,29-JUL-07 08.06.00.000000000 PM AMERICA/NEW_YORK,1181,29-JUL-07 10.23.00.000000000 PM AMERICA/NEW_YORK,1318,0,70
7028380,DL,ATL,PHL,29-JUL-07 01.55.00.000000000 PM AMERICA/NEW_YORK,810,29-JUL-07 04.03.00.000000000 PM AMERICA/NEW_YORK,938,0,183
7029079,DL,ATL,MCO,29-JUL-07 10.30.00.000000000 AM AMERICA/NEW_YORK,605,29-JUL-07 12.02.00.000000000 PM AMERICA/NEW_YORK,697,0,142
7041250,EV,ATL,GTR,29-JUL-07 04.47.00.000000000 PM AMERICA/NEW_YORK,982,29-JUL-07 04.53.00.000000000 PM AMERICA/CHICAGO,1048,0,40
7207316,AA,DFW,ATL,29-JUL-07 01.15.00.000000000 PM AMERICA/CHICAGO,830,29-JUL-07 04.35.00.000000000 PM AMERICA/NEW_YORK,970,0,140
7088351,FL,ATL,PHF,29-JUL-07 10.59.00.000000000 PM AMERICA/NEW_YORK,1354,30-JUL-07 12.29.00.000000000 AM AMERICA/NEW_YORK,1444,0,137
7088371,FL,ATL,PNS,29-JUL-07 09.15.00.000000000 PM AMERICA/NEW_YORK,1250,29-JUL-07 09.24.00.000000000 PM AMERICA/CHICAGO,1319,0,117
7088176,FL,ATL,BWI,29-JUL-07 06.18.00.000000000 PM AMERICA/NEW_YORK,1073,29-JUL-07 08.10.00.000000000 PM AMERICA/NEW_YORK,1185,0,117
7088651,FL,LAX,ATL,29-JUL-07 01.20.00.000000000 PM AMERICA/LOS_ANGELES,955,29-JUL-07 08.34.00.000000000 PM AMERICA/NEW_YORK,1209,0,137
7088659,FL,LGA,ATL,29-JUL-07 01.17.00.000000000 PM AMERICA/NEW_YORK,772,29-JUL-07 03.46.00.000000000 PM AMERICA/NEW_YORK,921,1,137
